PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.E;User Access Management;Ensure IAM password policy require at least one symbol;A.9 Access Control;A.9.2.E;User Access Management;Ensure IAM password policy require at least one symbol;FAIL;IAM password policy does not require at least one symbol.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_symbol;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.E;User Responsibilities;Ensure IAM password policy require at least one symbol;A.9 Access Control;A.9.3.E;User Responsibilities;Ensure IAM password policy require at least one symbol;FAIL;IAM password policy does not require at least one symbol.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_symbol;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.E;System and Application Access Control;Ensure IAM password policy require at least one symbol;A.9 Access Control;A.9.4.E;System and Application Access Control;Ensure IAM password policy require at least one symbol;FAIL;IAM password policy does not require at least one symbol.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_symbol;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.G;User Access Management;Ensure IAM password policy requires at least one uppercase letter;A.9 Access Control;A.9.2.G;User Access Management;Ensure IAM password policy requires at least one uppercase letter;FAIL;IAM password policy does not require at least one uppercase letter.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_uppercase;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.G;User Responsibilities;Ensure IAM password policy requires at least one uppercase letter;A.9 Access Control;A.9.3.G;User Responsibilities;Ensure IAM password policy requires at least one uppercase letter;FAIL;IAM password policy does not require at least one uppercase letter.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_uppercase;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.G;System and Application Access Control;Ensure IAM password policy requires at least one uppercase letter;A.9 Access Control;A.9.4.G;System and Application Access Control;Ensure IAM password policy requires at least one uppercase letter;FAIL;IAM password policy does not require at least one uppercase letter.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_uppercase;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.I;User Access Management;Ensure IAM policies are attached only to groups or roles;A.9 Access Control;A.9.2.I;User Access Management;Ensure IAM policies are attached only to groups or roles;FAIL;User aegis-admin has the policy AdministratorAccess attached.;arn:aws:iam::162665602291:user/aegis-admin;iam_policy_attached_only_to_group_or_roles;False;aegis-admin/AdministratorAccess;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.I;System and Application Access Control;Ensure IAM policies are attached only to groups or roles;A.9 Access Control;A.9.4.I;System and Application Access Control;Ensure IAM policies are attached only to groups or roles;FAIL;User aegis-admin has the policy AdministratorAccess attached.;arn:aws:iam::162665602291:user/aegis-admin;iam_policy_attached_only_to_group_or_roles;False;aegis-admin/AdministratorAccess;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;FAIL;IAM Role AWSServiceRoleForSupport has Bedrock permissions but has never used them.;arn:aws:iam::162665602291:role/aws-service-role/support.amazonaws.com/AWSServiceRoleForSupport;iam_role_access_not_stale_to_bedrock;False;AWSServiceRoleForSupport;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.K;User Access Management;Ensure MFA is enabled for the 'root' account;A.9 Access Control;A.9.2.K;User Access Management;Ensure MFA is enabled for the 'root' account;PASS;MFA is enabled for root account.;arn:aws:iam::162665602291:root;iam_root_mfa_enabled;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.K;System and Application Access Control;Ensure MFA is enabled for the 'root' account;A.9 Access Control;A.9.4.K;System and Application Access Control;Ensure MFA is enabled for the 'root' account;PASS;MFA is enabled for root account.;arn:aws:iam::162665602291:root;iam_root_mfa_enabled;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.L;User Access Management;Ensure access keys are rotated every 90 days or less;A.9 Access Control;A.9.2.L;User Access Management;Ensure access keys are rotated every 90 days or less;PASS;User <root_account> does not have access keys.;arn:aws:iam::162665602291:root;iam_rotate_access_key_90_days;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.I;User Responsibilities;Ensure access keys are rotated every 90 days or less;A.9 Access Control;A.9.3.I;User Responsibilities;Ensure access keys are rotated every 90 days or less;PASS;User <root_account> does not have access keys.;arn:aws:iam::162665602291:root;iam_rotate_access_key_90_days;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.L;System and Application Access Control;Ensure access keys are rotated every 90 days or less;A.9 Access Control;A.9.4.L;System and Application Access Control;Ensure access keys are rotated every 90 days or less;PASS;User <root_account> does not have access keys.;arn:aws:iam::162665602291:root;iam_rotate_access_key_90_days;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.L;User Access Management;Ensure access keys are rotated every 90 days or less;A.9 Access Control;A.9.2.L;User Access Management;Ensure access keys are rotated every 90 days or less;PASS;User aegis-admin does not have access keys older than 90 days.;arn:aws:iam::162665602291:user/aegis-admin;iam_rotate_access_key_90_days;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.I;User Responsibilities;Ensure access keys are rotated every 90 days or less;A.9 Access Control;A.9.3.I;User Responsibilities;Ensure access keys are rotated every 90 days or less;PASS;User aegis-admin does not have access keys older than 90 days.;arn:aws:iam::162665602291:user/aegis-admin;iam_rotate_access_key_90_days;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.L;System and Application Access Control;Ensure access keys are rotated every 90 days or less;A.9 Access Control;A.9.4.L;System and Application Access Control;Ensure access keys are rotated every 90 days or less;PASS;User aegis-admin does not have access keys older than 90 days.;arn:aws:iam::162665602291:user/aegis-admin;iam_rotate_access_key_90_days;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;FAIL;IAM User aegis-admin has Bedrock permissions but has never used them.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_access_not_stale_to_bedrock;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;PASS;User <root_account> does not have access keys.;arn:aws:iam::162665602291:root;iam_user_accesskey_unused;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;PASS;User <root_account> does not have access keys.;arn:aws:iam::162665602291:root;iam_user_accesskey_unused;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;PASS;User <root_account> does not have access keys.;arn:aws:iam::162665602291:root;iam_user_accesskey_unused;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;PASS;User aegis-admin does not have unused access keys for 45 days.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_accesskey_unused;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;PASS;User aegis-admin does not have unused access keys for 45 days.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_accesskey_unused;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;PASS;User aegis-admin does not have unused access keys for 45 days.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_accesskey_unused;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;PASS;User aegis-admin does not have console access enabled or is unused.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_console_access_unused;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;PASS;User aegis-admin does not have console access enabled or is unused.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_console_access_unused;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;PASS;User aegis-admin does not have console access enabled or is unused.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_console_access_unused;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.J;User Access Management;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.2.J;User Access Management;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;PASS;User aegis-admin does not have Console Password enabled.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_mfa_enabled_console_access;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.H;User Responsibilities;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.3.H;User Responsibilities;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;PASS;User aegis-admin does not have Console Password enabled.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_mfa_enabled_console_access;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.J;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.4.J;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;PASS;User aegis-admin does not have Console Password enabled.;arn:aws:iam::162665602291:user/aegis-admin;iam_user_mfa_enabled_console_access;False;aegis-admin;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
